EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
124.371309042,120,2,PLAY,StillPlaying,791182
124.560177088,120,3,PLAY,Writing,791182
125.144237995,120,4,PLAY,Writing,334349
125.676250935,121,5,PLAY,Writing,791182
126.363615036,122,4,PLAY,StillPlaying,791182
128.355277061,124,3,PLAY,StillPlaying,334349
130.33970809,126,2,PLAY,StillPlaying,791182
130.491843939,126,3,PLAY,Writing,1546902
131.032478094,126,4,PLAY,Writing,334349
132.343732119,128,3,PLAY,StillPlaying,334349
132.88005209,128,4,PLAY,Writing,791182
134.347887993,130,3,PLAY,StillPlaying,791182
134.806759119,130,4,PLAY,Writing,791182
136.357933998,132,3,PLAY,StillPlaying,1546902
136.621434927,132,4,PLAY,Writing,791182
138.34404397,134,3,PLAY,StillPlaying,334349
138.746243,134,4,PLAY,Writing,791182
140.345860004,136,3,PLAY,StillPlaying,791182
140.568891048,136,4,PLAY,Writing,791182
141.940901041,137,5,PLAY,Writing,791182
142.355540037,138,4,PLAY,StillPlaying,791182
144.136109114,139,5,PLAY,Writing,791182
144.3469491,140,4,PLAY,StillPlaying,791182
146.140455961,141,5,PLAY,Writing,791182
146.337944031,142,4,PLAY,StillPlaying,791182
148.336014032,144,5,PLAY,Writing,791182
148.422981977,144,4,PLAY,StillPlaying,791182
150.328287125,145,5,PLAY,Writing,791182
150.404072046,146,4,PLAY,StillPlaying,791182
152.055855036,147,5,PLAY,Writing,791182
152.332289934,148,4,PLAY,StillPlaying,791182
153.960444927,149,5,PLAY,Writing,791182
154.344031096,150,4,PLAY,StillPlaying,791182
155.508822918,151,5,PLAY,Writing,791182
156.339739084,152,4,PLAY,StillPlaying,791182
156.39213109,152,5,PLAY,Writing,791182
158.364225149,154,4,PLAY,StillPlaying,791182
158.591908932,154,5,PLAY,Writing,1546902
160.345946074,156,4,PLAY,StillPlaying,791182
162.335386992,158,3,PLAY,StillPlaying,791182
162.744236946,158,4,PLAY,Writing,1546902
164.264452934,159,5,PLAY,Writing,791182
164.359998941,160,4,PLAY,StillPlaying,791182
166.279780149,161,5,PLAY,Writing,791182
166.364557028,162,4,PLAY,StillPlaying,791182
168.016678095,163,5,PLAY,Writing,791182
168.332468987,164,4,PLAY,StillPlaying,1546902
170.096807957,165,5,PLAY,Writing,791182
170.345761061,166,4,PLAY,StillPlaying,1546902
172.243855,167,5,PLAY,Writing,791182
172.399635077,168,4,PLAY,StillPlaying,791182
174.363609076,170,3,PLAY,StillPlaying,791182
175.752051115,171,4,PLAY,Writing,791182
176.363570929,172,3,PLAY,StillPlaying,791182
176.791278124,172,4,PLAY,Writing,791182
178.369631052,174,3,PLAY,StillPlaying,791182
178.600234032,174,4,PLAY,Writing,791182
180.188192129,175,5,PLAY,Writing,791182
180.343534946,176,4,PLAY,StillPlaying,791182
182.363454103,178,3,PLAY,StillPlaying,791182
182.979859114,178,4,PLAY,Writing,791182
184.343565941,180,3,PLAY,StillPlaying,791182
184.719990015,180,4,PLAY,Writing,791182
186.256042004,181,5,PLAY,Writing,791182
186.419759035,182,4,PLAY,StillPlaying,791182
186.936895132,182,5,PLAY,Writing,791182
188.355742931,184,4,PLAY,StillPlaying,791182
190.343522072,186,3,PLAY,StillPlaying,791182
190.989174128,186,4,PLAY,Writing,1546902
192.359566927,188,3,PLAY,StillPlaying,791182
193.023926973,188,4,PLAY,Writing,791182
194.333698988,190,3,PLAY,StillPlaying,791182
195.565041065,191,4,PLAY,Writing,791182
196.204255104,191,5,PLAY,Writing,791182
196.363547087,192,4,PLAY,StillPlaying,791182
198.339579105,194,3,PLAY,StillPlaying,1546902
200.267043114,195,4,PLAY,Writing,1546902
200.339548111,196,3,PLAY,StillPlaying,791182
201.263751984,196,4,PLAY,Writing,791182
202.371693134,198,3,PLAY,StillPlaying,791182
204.119921923,199,4,PLAY,Writing,791182
204.356564045,200,3,PLAY,StillPlaying,791182
204.928447962,200,4,PLAY,Writing,791182
206.332487106,202,3,PLAY,StillPlaying,1546902
207.532378912,203,4,PLAY,Writing,791182
208.359590054,204,3,PLAY,StillPlaying,791182
210.332067966,206,2,PLAY,StillPlaying,791182
210.879914045,206,3,PLAY,Writing,791182
211.331470013,206,4,PLAY,Writing,334349
212.343579054,208,3,PLAY,StillPlaying,791182
213.996640921,209,4,PLAY,Writing,791182
214.359995127,210,3,PLAY,StillPlaying,791182
214.735997915,210,4,PLAY,Writing,791182
216.335566044,212,3,PLAY,StillPlaying,791182
217.004359961,212,4,PLAY,Writing,791182
218.359512091,214,3,PLAY,StillPlaying,334349
219.72490406,215,4,PLAY,Writing,791182
220.312210083,215,5,PLAY,Writing,791182
220.37756896,216,4,PLAY,StillPlaying,791182
222.371505976,218,3,PLAY,StillPlaying,791182
223.659873009,219,4,PLAY,Writing,1546902
224.343614101,220,3,PLAY,StillPlaying,791182
224.732358932,220,4,PLAY,Writing,791182
226.347661018,222,3,PLAY,StillPlaying,791182
228.323956013,223,4,PLAY,Writing,791182
228.403110027,224,3,PLAY,StillPlaying,791182
230.351555109,226,2,PLAY,StillPlaying,1546902
231.248075962,226,3,PLAY,Writing,791182
231.640341043,227,4,PLAY,Writing,334349
232.351854086,228,3,PLAY,StillPlaying,791182
234.353445053,230,2,PLAY,StillPlaying,791182
236.351402044,232,1,PLAY,StillPlaying,791182
238.351375103,234,0,PLAY,StillPlaying,334349
240.359596968,236,0,BUFFERING,Play-Buffering,0
